case_id,activity,timestamp,resource,channel,region,issue_type
ORD-00682,SAP Booking,,SAP_EWM,ClickCollect,Online,MISSING_TIMESTAMP
ORD-00683,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-00683,Picking,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-00684,Payment Confirmed,2025-12-18 12:07:16.751106,,Online,West,NULL_RESOURCE
ORD-00688,Picking,2025-12-02 15:39:59.099095,,Online,East,NULL_RESOURCE
ORD-00689,Packing,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-00695,Ready for Collection,2025-08-04 14:39:08.824712,,ClickCollect,Online,NULL_RESOURCE
ORD-00711,SAP Booking,2025-02-03 16:26:51.808004,,Online,East,NULL_RESOURCE
ORD-00719,Picking,,Store_Staff,ClickCollect,West,MISSING_TIMESTAMP
ORD-00720,Store Assignment,2025-12-26 09:20:46.397340,,ClickCollect,East,NULL_RESOURCE
ORD-00722,SAP Booking,,SAP_EWM,Marketplace,West,MISSING_TIMESTAMP
ORD-00725,Order Placed,2025-11-20 18:53:00.000000,,Online,North,NULL_RESOURCE
ORD-00732,Order Placed,2027-06-01 00:00:00.000000,,Online,West,FUTURE_TIMESTAMP
ORD-00733,Store Assignment,,StoreSystem,ClickCollect,West,MISSING_TIMESTAMP
ORD-00738,Packing,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-00739,Delivery Confirmed,2025-11-27 07:35:27.165578,,Online,East,NULL_RESOURCE
ORD-00740,Picking,2025-12-23 20:51:35.472380,,Online,East,NULL_RESOURCE
ORD-00742,Dispatch,2025-02-08 16:01:06.513723,,Online,East,NULL_RESOURCE
ORD-00746,Dispatch,2025-09-20 14:19:02.321279,,Marketplace,Online,NULL_RESOURCE
ORD-00749,Dispatch,,Logistics,Online,North,MISSING_TIMESTAMP
ORD-00750,Order Placed,2025-04-23 14:31:00.000000,Website,Online,North,DUPLICATE_EVENT
ORD-00750,Payment Confirmed,2025-04-23 14:35:21.430977,PaymentGateway,Online,North,DUPLICATE_EVENT
ORD-00750,SAP Booking,2025-04-23 14:37:03.146951,SAP_EWM,Online,North,DUPLICATE_EVENT
ORD-00750,Warehouse Assignment,2025-04-23 14:44:55.942481,WMS,Online,North,DUPLICATE_EVENT
ORD-00750,Picking,2025-04-23 14:50:30.615304,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-00750,Packing,2025-04-23 16:01:52.920841,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-00750,Dispatch,2025-04-23 16:14:42.557461,Logistics,Online,North,DUPLICATE_EVENT
ORD-00750,Delivery Confirmed,2025-04-23 16:27:15.473598,Carrier,Online,North,DUPLICATE_EVENT
ORD-00755,Picking,2025-12-04 10:46:06.273224,,Online,South,NULL_RESOURCE
ORD-00759,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-00762,Collected by Customer,2025-02-19 12:06:05.544304,,ClickCollect,West,NULL_RESOURCE
ORD-00763,Dispatch,,Logistics,Online,Online,MISSING_TIMESTAMP
ORD-00765,SAP Booking,2025-05-29 21:48:39.812412,,Online,North,NULL_RESOURCE
ORD-00769,Packing,2025-05-29 17:15:33.454328,,Online,West,NULL_RESOURCE
ORD-00769,Delivery Confirmed,2025-05-29 17:56:40.733229,,Online,West,NULL_RESOURCE
ORD-00770,Packing,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,North,FUTURE_TIMESTAMP
ORD-00770,Delivery Confirmed,,Carrier,Online,North,MISSING_TIMESTAMP
ORD-00784,Order Placed,,Website,ClickCollect,Online,MISSING_TIMESTAMP
ORD-00788,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-00793,Order Placed,,Marketplace_API,Marketplace,North,MISSING_TIMESTAMP
ORD-00799,Dispatch,2025-10-30 06:30:18.211563,Warehouse_Staff,Online,South,WRONG_SEQUENCE
ORD-00801,Order Placed,,Website,ClickCollect,Online,MISSING_TIMESTAMP
ORD-00802,Order Placed,2025-12-21 13:28:00.000000,Website,Online,North,DUPLICATE_EVENT
ORD-00802,Payment Confirmed,2025-12-21 13:32:38.440820,PaymentGateway,Online,North,DUPLICATE_EVENT
ORD-00802,SAP Booking,2025-12-21 13:34:21.866559,SAP_EWM,Online,North,DUPLICATE_EVENT
ORD-00802,Warehouse Assignment,2025-12-21 13:42:53.057325,WMS,Online,North,DUPLICATE_EVENT
ORD-00802,Picking,2025-12-21 13:47:55.088964,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-00802,Packing,2025-12-21 15:11:56.558114,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-00802,Dispatch,2025-12-21 15:41:32.551983,Logistics,Online,North,DUPLICATE_EVENT
ORD-00802,Delivery Confirmed,2025-12-21 15:55:37.248708,Carrier,Online,North,DUPLICATE_EVENT
ORD-00808,Payment Confirmed,,PaymentGateway,ClickCollect,South,MISSING_TIMESTAMP
ORD-00809,Marketplace Sync,,SAP_EWM,Marketplace,North,MISSING_TIMESTAMP
ORD-00814,Payment Confirmed,,PaymentGateway,ClickCollect,North,MISSING_TIMESTAMP
ORD-00814,Collected by Customer,,POS_Terminal,ClickCollect,North,MISSING_TIMESTAMP
ORD-00815,Packing,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,South,FUTURE_TIMESTAMP
ORD-00817,Warehouse Assignment,,WMS,Online,East,MISSING_TIMESTAMP
ORD-00826,Warehouse Assignment,2025-10-15 14:44:56.754526,,Online,West,NULL_RESOURCE
ORD-00828,SAP Booking,2025-10-31 13:26:31.014492,,Marketplace,West,NULL_RESOURCE
ORD-00833,Order Placed,2025-03-26 22:45:00.000000,,Marketplace,South,NULL_RESOURCE
ORD-00837,Dispatch,,Logistics,Online,South,MISSING_TIMESTAMP
ORD-00840,Payment Confirmed,2025-08-06 13:10:28.858737,,Marketplace,East,NULL_RESOURCE
ORD-00848,Packing,,Warehouse_Staff,Marketplace,South,MISSING_TIMESTAMP
ORD-00850,Dispatch,2025-05-13 12:51:57.732800,Warehouse_Staff,Online,South,WRONG_SEQUENCE
ORD-00851,Delivery Confirmed,2025-12-26 11:10:47.131628,,Marketplace,East,NULL_RESOURCE
ORD-00856,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Online,Online,FUTURE_TIMESTAMP
ORD-00857,Warehouse Assignment,2025-05-25 19:54:35.752813,,Online,East,NULL_RESOURCE
ORD-00858,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-00859,Dispatch,2025-01-18 16:00:21.073516,,Online,West,NULL_RESOURCE
ORD-00860,Picking,2025-06-13 10:56:37.849825,,ClickCollect,South,NULL_RESOURCE
ORD-00860,SAP Booking,,SAP_EWM,ClickCollect,South,MISSING_TIMESTAMP
ORD-00861,Payment Confirmed,2025-11-06 20:35:25.238511,,ClickCollect,North,NULL_RESOURCE
ORD-00866,Ready for Collection,2025-07-16 01:00:06.336266,,ClickCollect,North,NULL_RESOURCE
ORD-00866,Collected by Customer,,POS_Terminal,ClickCollect,North,MISSING_TIMESTAMP
ORD-00882,Dispatch,2027-06-01 00:00:00.000000,Logistics,Online,Online,FUTURE_TIMESTAMP
ORD-00883,Order Placed,2025-05-14 16:18:00.000000,,Online,South,NULL_RESOURCE
ORD-00884,SAP Booking,2027-06-01 00:00:00.000000,,Marketplace,Online,FUTURE_TIMESTAMP
ORD-00885,SAP Booking,2025-01-15 12:42:16.292800,,Online,South,NULL_RESOURCE
ORD-00890,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Online,South,FUTURE_TIMESTAMP
ORD-00897,Picking,,Warehouse_Staff,Online,Online,MISSING_TIMESTAMP
ORD-00898,Dispatch,2027-06-01 00:00:00.000000,Logistics,Online,East,FUTURE_TIMESTAMP
ORD-00907,Payment Confirmed,2025-03-19 14:58:01.416896,,Online,West,NULL_RESOURCE
ORD-00907,SAP Booking,,SAP_EWM,Online,West,MISSING_TIMESTAMP
ORD-00908,Marketplace Sync,2025-04-07 10:14:12.107579,,Marketplace,South,NULL_RESOURCE
ORD-00908,Picking,2025-04-07 10:43:35.088050,,Marketplace,South,NULL_RESOURCE
ORD-00914,Picking,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-00917,Order Placed,,Website,Online,West,MISSING_TIMESTAMP
ORD-00918,Order Placed,,Website,ClickCollect,North,MISSING_TIMESTAMP
ORD-00924,SAP Booking,2025-06-27 15:34:07.132175,,ClickCollect,South,NULL_RESOURCE
ORD-00942,Delivery Confirmed,2025-07-17 11:31:57.264261,,Online,South,NULL_RESOURCE
ORD-00946,SAP Booking,2025-02-19 22:50:33.297689,,Online,South,NULL_RESOURCE
ORD-00947,Order Placed,2025-01-28 20:39:00.000000,Website,Online,Online,DUPLICATE_EVENT
ORD-00947,Payment Confirmed,2025-01-28 20:42:46.391327,PaymentGateway,Online,Online,DUPLICATE_EVENT
ORD-00947,SAP Booking,2025-01-28 20:43:54.150258,SAP_EWM,Online,Online,DUPLICATE_EVENT
ORD-00947,Warehouse Assignment,2025-01-28 20:58:51.623417,WMS,Online,Online,DUPLICATE_EVENT
ORD-00947,Picking,2025-01-28 21:00:59.584883,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-00947,Packing,2025-01-28 21:52:23.151626,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-00947,Dispatch,2025-01-28 22:21:53.651253,Logistics,Online,Online,DUPLICATE_EVENT
ORD-00947,Delivery Confirmed,2025-01-28 22:40:19.908721,Carrier,Online,Online,DUPLICATE_EVENT
ORD-00948,Ready for Collection,2027-06-01 00:00:00.000000,StoreSystem,ClickCollect,North,FUTURE_TIMESTAMP
ORD-00949,Payment Confirmed,2025-04-21 20:23:01.440172,,Online,West,NULL_RESOURCE
ORD-00950,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Online,North,FUTURE_TIMESTAMP
ORD-00955,Dispatch,,Logistics,Online,South,MISSING_TIMESTAMP
ORD-00958,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Marketplace,Online,FUTURE_TIMESTAMP
ORD-00959,Packing,2025-07-26 20:24:57.808773,,Online,West,NULL_RESOURCE
ORD-00962,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Marketplace,South,FUTURE_TIMESTAMP
ORD-00965,Order Placed,,Website,ClickCollect,West,MISSING_TIMESTAMP
ORD-00966,Payment Confirmed,,PaymentGateway,Marketplace,East,MISSING_TIMESTAMP
ORD-00972,Packing,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-00976,Order Placed,2025-11-26 15:13:00.000000,Website,ClickCollect,East,DUPLICATE_EVENT
ORD-00976,Payment Confirmed,2025-11-26 15:16:24.641841,PaymentGateway,ClickCollect,East,DUPLICATE_EVENT
ORD-00976,SAP Booking,2025-11-26 15:18:29.781286,SAP_EWM,ClickCollect,East,DUPLICATE_EVENT
ORD-00976,Store Assignment,2025-11-26 15:28:01.173172,StoreSystem,ClickCollect,East,DUPLICATE_EVENT
ORD-00976,Ready for Collection,2025-11-26 17:28:44.972216,StoreSystem,ClickCollect,East,DUPLICATE_EVENT
ORD-00976,Picking,,Store_Staff,ClickCollect,East,MISSING_TIMESTAMP
ORD-00976,Collected by Customer,,POS_Terminal,ClickCollect,East,MISSING_TIMESTAMP
ORD-00976,Picking,,Store_Staff,ClickCollect,East,DUPLICATE_EVENT
ORD-00976,Collected by Customer,,POS_Terminal,ClickCollect,East,DUPLICATE_EVENT
ORD-00986,Order Placed,2025-01-21 14:47:00.000000,,Marketplace,East,NULL_RESOURCE
ORD-00992,Collected by Customer,,POS_Terminal,ClickCollect,West,MISSING_TIMESTAMP
ORD-00996,SAP Booking,,SAP_EWM,Online,East,MISSING_TIMESTAMP
ORD-00997,Order Placed,,Website,Online,West,MISSING_TIMESTAMP
ORD-01000,Marketplace Sync,2025-11-08 15:11:53.200559,,Marketplace,West,NULL_RESOURCE
ORD-01007,Dispatch,,Logistics,Online,North,MISSING_TIMESTAMP
ORD-01008,Picking,2025-12-28 20:36:44.603627,,Online,South,NULL_RESOURCE
ORD-01012,Order Placed,,Marketplace_API,Marketplace,South,MISSING_TIMESTAMP
ORD-01013,SAP Booking,2025-11-21 18:04:54.956668,,Online,West,NULL_RESOURCE
ORD-01017,Packing,,Warehouse_Staff,Marketplace,East,MISSING_TIMESTAMP
ORD-01018,Warehouse Assignment,2025-06-17 20:53:35.859330,,Marketplace,West,NULL_RESOURCE
ORD-01018,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Marketplace,West,FUTURE_TIMESTAMP
ORD-01019,Delivery Confirmed,2025-01-26 07:46:20.243401,,Marketplace,Online,NULL_RESOURCE
ORD-01026,Ready for Collection,,StoreSystem,ClickCollect,West,MISSING_TIMESTAMP
ORD-01037,Delivery Confirmed,2025-01-21 17:19:03.077837,,Online,South,NULL_RESOURCE
ORD-01040,Order Placed,,Website,ClickCollect,North,MISSING_TIMESTAMP
ORD-01049,Packing,,Warehouse_Staff,Online,Online,MISSING_TIMESTAMP
ORD-01050,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-01051,Payment Confirmed,,PaymentGateway,ClickCollect,East,MISSING_TIMESTAMP
ORD-01051,Store Assignment,,StoreSystem,ClickCollect,East,MISSING_TIMESTAMP
ORD-01055,Dispatch,2025-05-22 16:53:47.548855,,Online,Online,NULL_RESOURCE
ORD-01055,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-01055,Picking,,Warehouse_Staff,Online,Online,MISSING_TIMESTAMP
ORD-01056,Store Assignment,2027-06-01 00:00:00.000000,StoreSystem,ClickCollect,South,FUTURE_TIMESTAMP
ORD-01061,Delivery Confirmed,2025-08-20 08:05:11.304124,,Online,North,NULL_RESOURCE
ORD-01063,Order Placed,2025-12-23 07:16:00.000000,,Online,Online,NULL_RESOURCE
ORD-01064,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-01066,Order Placed,2025-05-06 06:20:00.000000,,Online,South,NULL_RESOURCE
ORD-01066,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-01072,Packing,,Warehouse_Staff,Marketplace,South,MISSING_TIMESTAMP
ORD-01072,Dispatch,,Logistics,Marketplace,South,MISSING_TIMESTAMP
ORD-01075,Picking,,Store_Staff,ClickCollect,Online,MISSING_TIMESTAMP
ORD-01076,Packing,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-01082,Packing,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-01084,Delivery Confirmed,2025-12-24 16:50:59.117350,,Online,North,NULL_RESOURCE
ORD-01085,Payment Confirmed,,PaymentGateway,Online,East,MISSING_TIMESTAMP
ORD-01085,SAP Booking,,SAP_EWM,Online,East,MISSING_TIMESTAMP
ORD-01086,SAP Booking,,SAP_EWM,Online,East,MISSING_TIMESTAMP
ORD-01099,Picking,,Store_Staff,ClickCollect,West,MISSING_TIMESTAMP
ORD-01105,Order Placed,,Website,ClickCollect,North,MISSING_TIMESTAMP
ORD-01109,Packing,2025-04-29 08:50:17.776026,,Online,North,NULL_RESOURCE
ORD-01110,SAP Booking,,SAP_EWM,Marketplace,East,MISSING_TIMESTAMP
ORD-01111,Picking,2025-08-29 18:03:51.324975,,Marketplace,North,NULL_RESOURCE
ORD-01115,Dispatch,2025-03-09 08:49:23.225456,,Online,South,NULL_RESOURCE
ORD-01117,Collected by Customer,2025-12-06 14:49:40.656729,,ClickCollect,West,NULL_RESOURCE
ORD-01121,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Online,Online,FUTURE_TIMESTAMP
ORD-01125,SAP Booking,2025-07-31 08:12:48.620649,,Online,West,NULL_RESOURCE
ORD-01129,Packing,2025-04-30 08:53:39.447793,,Online,South,NULL_RESOURCE
ORD-01136,Order Placed,2025-12-24 08:33:00.000000,,Online,South,NULL_RESOURCE
ORD-01137,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-01140,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-01140,Packing,,Warehouse_Staff,Online,Online,MISSING_TIMESTAMP
ORD-01141,SAP Booking,,SAP_EWM,Online,Online,MISSING_TIMESTAMP
ORD-01142,Collected by Customer,,POS_Terminal,ClickCollect,Online,MISSING_TIMESTAMP
ORD-01149,Store Assignment,,StoreSystem,ClickCollect,East,MISSING_TIMESTAMP
ORD-01151,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-01151,Picking,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-01154,Collected by Customer,2025-10-28 10:35:27.804157,,ClickCollect,North,NULL_RESOURCE
ORD-01157,Collected by Customer,,POS_Terminal,ClickCollect,West,MISSING_TIMESTAMP
ORD-01160,Payment Confirmed,2025-02-15 06:27:22.013176,,Online,Online,NULL_RESOURCE
ORD-01161,SAP Booking,2025-10-09 11:33:09.061308,,ClickCollect,Online,NULL_RESOURCE
ORD-01167,Delivery Confirmed,,Carrier,Online,South,MISSING_TIMESTAMP
ORD-01169,Delivery Confirmed,2025-09-24 16:08:06.845825,,Marketplace,South,NULL_RESOURCE
ORD-01184,Delivery Confirmed,,Carrier,Online,South,MISSING_TIMESTAMP
ORD-01190,Order Placed,2025-03-06 07:54:00.000000,Website,Online,South,DUPLICATE_EVENT
ORD-01190,Payment Confirmed,2025-03-06 07:56:06.103986,PaymentGateway,Online,South,DUPLICATE_EVENT
ORD-01190,SAP Booking,2025-03-06 07:58:18.723970,SAP_EWM,Online,South,DUPLICATE_EVENT
ORD-01190,Warehouse Assignment,2025-03-06 08:10:36.506044,WMS,Online,South,DUPLICATE_EVENT
ORD-01190,Picking,2025-03-06 08:16:34.938933,Warehouse_Staff,Online,South,DUPLICATE_EVENT
ORD-01190,Packing,2025-03-06 09:14:32.524693,Warehouse_Staff,Online,South,DUPLICATE_EVENT
ORD-01190,Dispatch,2025-03-06 09:53:47.541496,Logistics,Online,South,DUPLICATE_EVENT
ORD-01190,Delivery Confirmed,2025-03-06 10:07:45.942094,Carrier,Online,South,DUPLICATE_EVENT
ORD-01194,Dispatch,,Logistics,Marketplace,Online,MISSING_TIMESTAMP
ORD-01195,Picking,,Store_Staff,ClickCollect,South,MISSING_TIMESTAMP
ORD-01200,Packing,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-01203,Delivery Confirmed,2025-03-30 19:21:14.492486,,Online,South,NULL_RESOURCE
ORD-01207,Warehouse Assignment,2025-10-05 17:27:36.332887,,Marketplace,East,NULL_RESOURCE
ORD-01207,Marketplace Sync,,SAP_EWM,Marketplace,East,MISSING_TIMESTAMP
ORD-01207,Packing,,Warehouse_Staff,Marketplace,East,MISSING_TIMESTAMP
ORD-01210,Delivery Confirmed,,Carrier,Online,East,MISSING_TIMESTAMP
ORD-01211,Order Placed,2025-05-30 19:09:00.000000,,ClickCollect,West,NULL_RESOURCE
ORD-01212,Dispatch,,Logistics,Online,South,MISSING_TIMESTAMP
ORD-01213,Picking,2025-09-24 13:42:37.204717,,ClickCollect,North,NULL_RESOURCE
ORD-01214,Dispatch,,Logistics,Online,West,MISSING_TIMESTAMP
ORD-01216,SAP Booking,,SAP_EWM,ClickCollect,North,MISSING_TIMESTAMP
ORD-01220,Order Placed,2025-11-09 09:11:00.000000,Marketplace_API,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Marketplace Sync,2025-11-09 09:13:12.432891,SAP_EWM,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Payment Confirmed,2025-11-09 09:39:24.348698,PaymentGateway,Marketplace,West,DUPLICATE_EVENT
ORD-01220,SAP Booking,2025-11-09 09:41:34.220593,SAP_EWM,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Warehouse Assignment,2025-11-09 09:46:35.833442,WMS,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Picking,2025-11-09 09:52:01.408997,Warehouse_Staff,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Packing,2025-11-09 10:42:50.004140,Warehouse_Staff,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Dispatch,2025-11-09 10:57:41.765369,Logistics,Marketplace,West,DUPLICATE_EVENT
ORD-01220,Delivery Confirmed,2025-11-09 11:07:39.764123,,Marketplace,West,NULL_RESOURCE
ORD-01220,Dispatch,2027-06-01 00:00:00.000000,Logistics,Marketplace,West,FUTURE_TIMESTAMP
ORD-01222,Picking,,Store_Staff,ClickCollect,North,MISSING_TIMESTAMP
ORD-01234,Picking,,Warehouse_Staff,Marketplace,Online,MISSING_TIMESTAMP
ORD-01237,Warehouse Assignment,2027-06-01 00:00:00.000000,WMS,Online,East,FUTURE_TIMESTAMP
ORD-01240,Delivery Confirmed,2027-06-01 00:00:00.000000,,Online,West,FUTURE_TIMESTAMP
ORD-01242,SAP Booking,2025-07-04 22:21:23.983072,,ClickCollect,East,NULL_RESOURCE
ORD-01250,Picking,2027-06-01 00:00:00.000000,Store_Staff,ClickCollect,Online,FUTURE_TIMESTAMP
ORD-01255,Order Placed,2025-03-30 07:51:00.000000,Marketplace_API,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Marketplace Sync,2025-03-30 07:57:14.434193,SAP_EWM,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Payment Confirmed,2025-03-30 08:43:38.978302,PaymentGateway,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,SAP Booking,2025-03-30 08:48:34.249634,SAP_EWM,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Warehouse Assignment,2025-03-30 09:23:34.100889,WMS,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Picking,2025-03-30 09:44:29.216379,Warehouse_Staff,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Packing,2025-03-30 11:22:15.073986,Warehouse_Staff,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Dispatch,2025-03-30 12:09:15.211417,Logistics,Marketplace,Online,DUPLICATE_EVENT
ORD-01255,Delivery Confirmed,2025-03-30 12:49:36.469975,Carrier,Marketplace,Online,DUPLICATE_EVENT
ORD-01272,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-01279,Order Placed,2025-11-01 17:28:00.000000,Website,Online,Online,DUPLICATE_EVENT
ORD-01279,Payment Confirmed,2025-11-01 17:32:41.507767,PaymentGateway,Online,Online,DUPLICATE_EVENT
ORD-01279,SAP Booking,2025-11-01 17:35:33.226011,SAP_EWM,Online,Online,DUPLICATE_EVENT
ORD-01279,Warehouse Assignment,2025-11-01 17:43:17.144282,WMS,Online,Online,DUPLICATE_EVENT
ORD-01279,Picking,2025-11-01 17:46:05.711888,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-01279,Packing,2025-11-01 18:56:22.480839,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-01279,Dispatch,2025-11-01 19:30:09.031812,Logistics,Online,Online,DUPLICATE_EVENT
ORD-01279,Delivery Confirmed,2025-11-01 19:47:56.499427,Carrier,Online,Online,DUPLICATE_EVENT
ORD-01286,Ready for Collection,2025-11-16 15:25:44.430377,,ClickCollect,East,NULL_RESOURCE
ORD-01290,Picking,,Warehouse_Staff,Marketplace,Online,MISSING_TIMESTAMP
ORD-01291,Payment Confirmed,2025-04-30 07:55:11.201890,,Online,West,NULL_RESOURCE
ORD-01298,Order Placed,2025-06-18 18:28:00.000000,Website,ClickCollect,East,DUPLICATE_EVENT
ORD-01298,Payment Confirmed,2025-06-18 18:30:59.653340,PaymentGateway,ClickCollect,East,DUPLICATE_EVENT
ORD-01298,SAP Booking,2025-06-18 18:33:48.006066,SAP_EWM,ClickCollect,East,DUPLICATE_EVENT
ORD-01298,Store Assignment,2025-06-18 18:39:15.652388,StoreSystem,ClickCollect,East,DUPLICATE_EVENT
ORD-01298,Picking,2025-06-18 18:42:33.565539,Store_Staff,ClickCollect,East,DUPLICATE_EVENT
ORD-01298,Ready for Collection,2025-06-18 20:33:16.754183,StoreSystem,ClickCollect,East,DUPLICATE_EVENT
ORD-01298,Collected by Customer,2025-06-18 20:36:26.942312,POS_Terminal,ClickCollect,East,DUPLICATE_EVENT
ORD-01303,Packing,,Warehouse_Staff,Marketplace,South,MISSING_TIMESTAMP
ORD-01305,Ready for Collection,2025-02-19 11:16:45.908899,,ClickCollect,North,NULL_RESOURCE
ORD-01307,Picking,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-01310,Delivery Confirmed,2025-07-19 18:49:57.349827,,Marketplace,North,NULL_RESOURCE
ORD-01312,Delivery Confirmed,,Carrier,Online,South,MISSING_TIMESTAMP
ORD-01313,SAP Booking,,SAP_EWM,Online,East,MISSING_TIMESTAMP
ORD-01319,Delivery Confirmed,,Carrier,Online,East,MISSING_TIMESTAMP
ORD-01322,Payment Confirmed,2025-12-16 11:04:00.035052,,Online,North,NULL_RESOURCE
ORD-01326,Warehouse Assignment,2025-03-06 08:15:04.980607,,Online,East,NULL_RESOURCE
ORD-01328,Dispatch,,Logistics,Marketplace,Online,MISSING_TIMESTAMP
ORD-01330,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Online,West,FUTURE_TIMESTAMP
ORD-01331,Dispatch,2025-04-05 17:01:38.133273,,Online,West,NULL_RESOURCE
ORD-01334,Payment Confirmed,2025-06-21 20:24:34.926676,,Online,West,NULL_RESOURCE
ORD-01337,Delivery Confirmed,,Carrier,Marketplace,Online,MISSING_TIMESTAMP
ORD-01339,Payment Confirmed,2027-06-01 00:00:00.000000,PaymentGateway,Online,Online,FUTURE_TIMESTAMP
ORD-01340,Marketplace Sync,2025-09-21 10:11:57.212648,SAP_EWM,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Payment Confirmed,2025-09-21 10:16:59.041379,PaymentGateway,Marketplace,North,DUPLICATE_EVENT
ORD-01340,SAP Booking,2025-09-21 10:18:20.357250,SAP_EWM,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Warehouse Assignment,2025-09-21 10:25:28.608114,WMS,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Picking,2025-09-21 10:29:14.644509,Warehouse_Staff,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Packing,2025-09-21 10:58:09.979983,Warehouse_Staff,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Dispatch,2025-09-21 11:35:57.898205,Logistics,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Delivery Confirmed,2025-09-21 11:55:39.342316,Carrier,Marketplace,North,DUPLICATE_EVENT
ORD-01340,Order Placed,,Marketplace_API,Marketplace,North,MISSING_TIMESTAMP
ORD-01340,Order Placed,,Marketplace_API,Marketplace,North,DUPLICATE_EVENT
ORD-01346,Order Placed,2025-01-21 11:37:00.000000,Website,Online,Online,DUPLICATE_EVENT
